Country Name,Country Code,Series Name,Years,Values
Nepal,NPL,Mobile cellular subscriptions (per 100 people),1988,0
Nepal,NPL,Electric power consumption (kWh per capita),1988,29.186645972047
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),1988,0.223542129
Netherlands,NLD,Electric power consumption (kWh per capita),1988,4924.15563207118
New Caledonia,NCL,Mobile cellular subscriptions (per 100 people),1988,0
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),1988,0.301567973
New Zealand,NZL,Electric power consumption (kWh per capita),1988,8133.03283182067
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),1988,0
Nicaragua,NIC,Electric power consumption (kWh per capita),1988,293.027752044145
Niger,NER,Mobile cellular subscriptions (per 100 people),1988,0
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),1988,0
Nigeria,NGA,Electric power consumption (kWh per capita),1988,85.6008725920612
North Macedonia,MKD,Mobile cellular subscriptions (per 100 people),1988,0
Northern Mariana Islands,MNP,Mobile cellular subscriptions (per 100 people),1988,0
Norway,NOR,Mobile cellular subscriptions (per 100 people),1988,3.615333615
Norway,NOR,Electric power consumption (kWh per capita),1988,22979.9918659942
Oman,OMN,Mobile cellular subscriptions (per 100 people),1988,0.101959943
Oman,OMN,Electric power consumption (kWh per capita),1988,2091.1915637228
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),1988,0
Pakistan,PAK,Electric power consumption (kWh per capita),1988,238.391006852635
Panama,PAN,Mobile cellular subscriptions (per 100 people),1988,0
Panama,PAN,Electric power consumption (kWh per capita),1988,875.959688003645
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),1988,0
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),1988,0
Paraguay,PRY,Electric power consumption (kWh per capita),1988,451.767888673504
Peru,PER,Mobile cellular subscriptions (per 100 people),1988,0
Peru,PER,Electric power consumption (kWh per capita),1988,552.750639738335
Philippines,PHL,Mobile cellular subscriptions (per 100 people),1988,0
Philippines,PHL,Electric power consumption (kWh per capita),1988,337.986615522456
Poland,POL,Mobile cellular subscriptions (per 100 people),1988,0
Poland,POL,Electric power consumption (kWh per capita),1988,3568.53484886656
Portugal,PRT,Mobile cellular subscriptions (per 100 people),1988,0
Portugal,PRT,Electric power consumption (kWh per capita),1988,2201.78230490009
Puerto Rico (US),PRI,Mobile cellular subscriptions (per 100 people),1988,0.249428751
Qatar,QAT,Electric power consumption (kWh per capita),1988,10385.056800498
Romania,ROU,Mobile cellular subscriptions (per 100 people),1988,0
Romania,ROU,Electric power consumption (kWh per capita),1988,3392.62497646119
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),1988,0
Rwanda,RWA,Mobile cellular subscriptions (per 100 people),1988,0
Samoa,WSM,Mobile cellular subscriptions (per 100 people),1988,0
Sao Tome and Principe,STP,Mobile cellular subscriptions (per 100 people),1988,0
Saudi Arabia,SAU,Electric power consumption (kWh per capita),1988,5879.53368750042
Senegal,SEN,Mobile cellular subscriptions (per 100 people),1988,0
Senegal,SEN,Electric power consumption (kWh per capita),1988,101.651417125013
Seychelles,SYC,Mobile cellular subscriptions (per 100 people),1988,0
Sierra Leone,SLE,Mobile cellular subscriptions (per 100 people),1988,0
Singapore,SGP,Mobile cellular subscriptions (per 100 people),1988,0.375871722
Singapore,SGP,Electric power consumption (kWh per capita),1988,4398.98977832183
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),1988,0
Slovak Republic,SVK,Electric power consumption (kWh per capita),1988,5150.46291887626
Slovenia,SVN,Mobile cellular subscriptions (per 100 people),1988,0
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),1988,0
Somalia,SOM,Mobile cellular subscriptions (per 100 people),1988,0
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),1988,0
South Africa,ZAF,Electric power consumption (kWh per capita),1988,3881.43141764579
Spain,ESP,Mobile cellular subscriptions (per 100 people),1988,0.029983197
Spain,ESP,Electric power consumption (kWh per capita),1988,3217.94815938395
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),1988,0
Sri Lanka,LKA,Electric power consumption (kWh per capita),1988,148.209227644585
St. Kitts and Nevis,KNA,Mobile cellular subscriptions (per 100 people),1988,0
St. Lucia,LCA,Mobile cellular subscriptions (per 100 people),1988,0
St. Vincent and the Grenadines,VCT,Mobile cellular subscriptions (per 100 people),1988,0
Sudan,SDN,Mobile cellular subscriptions (per 100 people),1988,0
Sudan,SDN,Electric power consumption (kWh per capita),1988,52.9367576997555
Suriname,SUR,Mobile cellular subscriptions (per 100 people),1988,0
Sweden,SWE,Mobile cellular subscriptions (per 100 people),1988,2.869580405
Sweden,SWE,Electric power consumption (kWh per capita),1988,15895.8305996724
Switzerland,CHE,Mobile cellular subscriptions (per 100 people),1988,0.466700067
Switzerland,CHE,Electric power consumption (kWh per capita),1988,7203.88583347009
Syrian Arab Republic,SYR,Mobile cellular subscriptions (per 100 people),1988,0
Syrian Arab Republic,SYR,Electric power consumption (kWh per capita),1988,624.66772090661
Tajikistan,TJK,Mobile cellular subscriptions (per 100 people),1988,0
Tanzania,TZA,Mobile cellular subscriptions (per 100 people),1988,0
Tanzania,TZA,Electric power consumption (kWh per capita),1988,42.8346164743469
Thailand,THA,Mobile cellular subscriptions (per 100 people),1988,0.032882761
Thailand,THA,Electric power consumption (kWh per capita),1988,558.055994198181
Togo,TGO,Mobile cellular subscriptions (per 100 people),1988,0
Togo,TGO,Electric power consumption (kWh per capita),1988,76.9283415151488
Tonga,TON,Mobile cellular subscriptions (per 100 people),1988,0
Trinidad and Tobago,TTO,Mobile cellular subscriptions (per 100 people),1988,0
Trinidad and Tobago,TTO,Electric power consumption (kWh per capita),1988,2566.52269100351
Tunisia,TUN,Mobile cellular subscriptions (per 100 people),1988,0.004969767
Tunisia,TUN,Electric power consumption (kWh per capita),1988,577.59541735846
Turkiye,TUR,Mobile cellular subscriptions (per 100 people),1988,0.018834687
Turkiye,TUR,Electric power consumption (kWh per capita),1988,781.326140159088
Turkmenistan,TKM,Mobile cellular subscriptions (per 100 people),1988,0
Turks and Caicos Islands,TCA,Mobile cellular subscriptions (per 100 people),1988,0
Tuvalu,TUV,Mobile cellular subscriptions (per 100 people),1988,0
Uganda,UGA,Mobile cellular subscriptions (per 100 people),1988,0
Ukraine,UKR,Mobile cellular subscriptions (per 100 people),1988,0
United Arab Emirates,ARE,Mobile cellular subscriptions (per 100 people),1988,0.820998752
United Arab Emirates,ARE,Electric power consumption (kWh per capita),1988,8206.14726707528
United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),1988,0.983272981
United Kingdom,GBR,Electric power consumption (kWh per capita),1988,5232.73764921987
United States,USA,Mobile cellular subscriptions (per 100 people),1988,0.854125086
United States,USA,Electric power consumption (kWh per capita),1988,11298.3325085174
Uruguay,URY,Mobile cellular subscriptions (per 100 people),1988,0
Uruguay,URY,Electric power consumption (kWh per capita),1988,1253.60133326336
Uzbekistan,UZB,Mobile cellular subscriptions (per 100 people),1988,0
Vanuatu,VUT,Mobile cellular subscriptions (per 100 people),1988,0
"Venezuela, RB",VEN,Mobile cellular subscriptions (per 100 people),1988,0.009574076
"Venezuela, RB",VEN,Electric power consumption (kWh per capita),1988,2589.79111886904
Viet Nam,VNM,Mobile cellular subscriptions (per 100 people),1988,0
Viet Nam,VNM,Electric power consumption (kWh per capita),1988,87.7580636055169
Virgin Islands (U.S.),VIR,Mobile cellular subscriptions (per 100 people),1988,0
"Yemen, Rep.",YEM,Mobile cellular subscriptions (per 100 people),1988,0
"Yemen, Rep.",YEM,Electric power consumption (kWh per capita),1988,92.1482820605258
Zambia,ZMB,Mobile cellular subscriptions (per 100 people),1988,0
Zambia,ZMB,Electric power consumption (kWh per capita),1988,959.894147825052
Zimbabwe,ZWE,Mobile cellular subscriptions (per 100 people),1988,0
Zimbabwe,ZWE,Electric power consumption (kWh per capita),1988,881.969852325355
Afghanistan,AFG,Mobile cellular subscriptions (per 100 people),1989,0
Albania,ALB,Mobile cellular subscriptions (per 100 people),1989,0
Albania,ALB,Electric power consumption (kWh per capita),1989,1021.39350044285
Algeria,DZA,Mobile cellular subscriptions (per 100 people),1989,0
Algeria,DZA,Electric power consumption (kWh per capita),1989,529.560602856412
Andorra,AND,Mobile cellular subscriptions (per 100 people),1989,0
Angola,AGO,Mobile cellular subscriptions (per 100 people),1989,0
Angola,AGO,Electric power consumption (kWh per capita),1989,54.6333240854123
Argentina,ARG,Mobile cellular subscriptions (per 100 people),1989,0.007150459
Argentina,ARG,Electric power consumption (kWh per capita),1989,1315.33167231406
Armenia,ARM,Mobile cellular subscriptions (per 100 people),1989,0
Aruba,ABW,Mobile cellular subscriptions (per 100 people),1989,0
Australia,AUS,Mobile cellular subscriptions (per 100 people),1989,0.562786918
Australia,AUS,Electric power consumption (kWh per capita),1989,8129.09589009812
Austria,AUT,Mobile cellular subscriptions (per 100 people),1989,0.665683123
Austria,AUT,Electric power consumption (kWh per capita),1989,5896.13556780851
Azerbaijan,AZE,Mobile cellular subscriptions (per 100 people),1989,0
"Bahamas, The",BHS,Mobile cellular subscriptions (per 100 people),1989,0
Bahrain,BHR,Mobile cellular subscriptions (per 100 people),1989,0.849606974
Bahrain,BHR,Electric power consumption (kWh per capita),1989,14899.6535478669
Bangladesh,BGD,Mobile cellular subscriptions (per 100 people),1989,0
Bangladesh,BGD,Electric power consumption (kWh per capita),1989,46.5486901354855
Barbados,BRB,Mobile cellular subscriptions (per 100 people),1989,0
Belarus,BLR,Mobile cellular subscriptions (per 100 people),1989,0
Belgium,BEL,Mobile cellular subscriptions (per 100 people),1989,0.30985683
Belgium,BEL,Electric power consumption (kWh per capita),1989,6205.76377001633
Belize,BLZ,Mobile cellular subscriptions (per 100 people),1989,0
Benin,BEN,Mobile cellular subscriptions (per 100 people),1989,0
Benin,BEN,Electric power consumption (kWh per capita),1989,31.8256376793682
Bermuda,BMU,Mobile cellular subscriptions (per 100 people),1989,1.304477246
Bhutan,BTN,Mobile cellular subscriptions (per 100 people),1989,0
Bolivia,BOL,Mobile cellular subscriptions (per 100 people),1989,0
Bolivia,BOL,Electric power consumption (kWh per capita),1989,248.21800100433
Bosnia and Herzegovina,BIH,Mobile cellular subscriptions (per 100 people),1989,0
Botswana,BWA,Mobile cellular subscriptions (per 100 people),1989,0
Botswana,BWA,Electric power consumption (kWh per capita),1989,714.806411845003
Brazil,BRA,Mobile cellular subscriptions (per 100 people),1989,0
Brazil,BRA,Electric power consumption (kWh per capita),1989,1448.20270267282
Brunei Darussalam,BRN,Electric power consumption (kWh per capita),1989,4357.7463880289
Bulgaria,BGR,Mobile cellular subscriptions (per 100 people),1989,0
Bulgaria,BGR,Electric power consumption (kWh per capita),1989,4963.17888577321
Burkina Faso,BFA,Mobile cellular subscriptions (per 100 people),1989,0
Burundi,BDI,Mobile cellular subscriptions (per 100 people),1989,0
Cabo Verde,CPV,Mobile cellular subscriptions (per 100 people),1989,0
Cambodia,KHM,Mobile cellular subscriptions (per 100 people),1989,0
Cameroon,CMR,Mobile cellular subscriptions (per 100 people),1989,0
Cameroon,CMR,Electric power consumption (kWh per capita),1989,218.400044716114
Canada,CAN,Mobile cellular subscriptions (per 100 people),1989,1.266968346
Canada,CAN,Electric power consumption (kWh per capita),1989,16464.0395067145
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),1989,0
Chad,TCD,Mobile cellular subscriptions (per 100 people),1989,0
Chile,CHL,Mobile cellular subscriptions (per 100 people),1989,0.037216408
Chile,CHL,Electric power consumption (kWh per capita),1989,1194.47552233238
China,CHN,Mobile cellular subscriptions (per 100 people),1989,0.000864322
China,CHN,Electric power consumption (kWh per capita),1989,487.373173021052
Colombia,COL,Mobile cellular subscriptions (per 100 people),1989,0
Colombia,COL,Electric power consumption (kWh per capita),1989,869.736824755347
Comoros,COM,Mobile cellular subscriptions (per 100 people),1989,0
"Congo, Dem. Rep.",COD,Mobile cellular subscriptions (per 100 people),1989,0
"Congo, Dem. Rep.",COD,Electric power consumption (kWh per capita),1989,159.833781884261
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),1989,0
"Congo, Rep.",COG,Electric power consumption (kWh per capita),1989,168.571524898014
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),1989,0
Costa Rica,CRI,Electric power consumption (kWh per capita),1989,1074.96253893536
Cote d'Ivoire,CIV,Mobile cellular subscriptions (per 100 people),1989,0
Cote d'Ivoire,CIV,Electric power consumption (kWh per capita),1989,157.767587779659
Croatia,HRV,Mobile cellular subscriptions (per 100 people),1989,0
Cuba,CUB,Mobile cellular subscriptions (per 100 people),1989,0
Cuba,CUB,Electric power consumption (kWh per capita),1989,1181.97216184987
Curacao,CUW,Electric power consumption (kWh per capita),1989,4253.52361896595
Cyprus,CYP,Mobile cellular subscriptions (per 100 people),1989,0.23753304
Cyprus,CYP,Electric power consumption (kWh per capita),1989,2217.59152067094
Czechia,CZE,Mobile cellular subscriptions (per 100 people),1989,0
Czechia,CZE,Electric power consumption (kWh per capita),1989,5576.93473298313
Denmark,DNK,Mobile cellular subscriptions (per 100 people),1989,2.411252199
Denmark,DNK,Electric power consumption (kWh per capita),1989,5853.96000540857
Djibouti,DJI,Mobile cellular subscriptions (per 100 people),1989,0
Dominica,DMA,Mobile cellular subscriptions (per 100 people),1989,0
Dominican Republic,DOM,Electric power consumption (kWh per capita),1989,335.318634819013
Ecuador,ECU,Mobile cellular subscriptions (per 100 people),1989,0
Ecuador,ECU,Electric power consumption (kWh per capita),1989,434.979923552889
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),1989,0.006489636
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),1989,635.06598990715
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),1989,0
El Salvador,SLV,Electric power consumption (kWh per capita),1989,323.458537956085
Equatorial Guinea,GNQ,Mobile cellular subscriptions (per 100 people),1989,0
Eritrea,ERI,Mobile cellular subscriptions (per 100 people),1989,0
Estonia,EST,Mobile cellular subscriptions (per 100 people),1989,0
Eswatini,SWZ,Mobile cellular subscriptions (per 100 people),1989,0
Ethiopia,ETH,Mobile cellular subscriptions (per 100 people),1989,0
Ethiopia,ETH,Electric power consumption (kWh per capita),1989,18.8754544766976
Fiji,FJI,Mobile cellular subscriptions (per 100 people),1989,0
Finland,FIN,Mobile cellular subscriptions (per 100 people),1989,3.827817408
Finland,FIN,Electric power consumption (kWh per capita),1989,12034.7572733786
France,FRA,Mobile cellular subscriptions (per 100 people),1989,0.317607558
France,FRA,Electric power consumption (kWh per capita),1989,5860.14939976765
French Polynesia,PYF,Mobile cellular subscriptions (per 100 people),1989,0
Gabon,GAB,Mobile cellular subscriptions (per 100 people),1989,0
Gabon,GAB,Electric power consumption (kWh per capita),1989,805.526475805997
"Gambia, The",GMB,Mobile cellular subscriptions (per 100 people),1989,0
Georgia,GEO,Mobile cellular subscriptions (per 100 people),1989,0
Germany,DEU,Mobile cellular subscriptions (per 100 people),1989,0.207331963
Germany,DEU,Electric power consumption (kWh per capita),1989,6835.32990821242
